,radius,star_vc
0,0.01,6.519669566013295
1,0.1304417670682731,63.19594827225521
2,0.2508835341365462,88.03659310450975
3,0.37132530120481927,100.44306159800064
4,0.49176706827309236,108.91293979328479
5,0.6122088353413655,115.00671352765185
6,0.7326506024096385,119.7653497380413
7,0.8530923694779116,123.53551955113652
8,0.9735341365461847,126.67584039041559
9,1.0939759036144578,129.44741394993562
10,1.214417670682731,131.90395087288394
11,1.334859437751004,134.17061219698118
12,1.455301204819277,136.38168723754453
13,1.5757429718875502,138.43213993708397
14,1.6961847389558231,140.29579258782445
15,1.8166265060240963,142.02952576975213
16,1.9370682730923694,143.63316386966864
17,2.057510040160642,145.10281491752454
18,2.1779518072289155,146.44353251187889
19,2.2983935742971884,147.75168080935617
20,2.4188353413654617,148.97522838402895
21,2.5392771084337347,150.0799349682053
22,2.6597188755020076,151.14682225597312
23,2.780160642570281,152.15219974390624
24,2.900602409638554,153.08105901462005
25,3.021044176706827,153.9468569230921
26,3.1414859437751,154.7431387380246
27,3.261927710843373,155.56071430291465
28,3.382369477911646,156.3595589718191
29,3.5028112449799194,157.180146929195
30,3.6232530120481923,157.99626053059393
31,3.7436947791164656,158.78702822477106
32,3.8641365461847386,159.52726144370183
33,3.9845783132530115,160.1781367849538
34,4.105020080321284,160.74042543027605
35,4.225461847389558,161.206851808011
36,4.345903614457831,161.57366573779072
37,4.466345381526104,161.82548212171494
38,4.586787148594377,161.98199622008508
39,4.70722891566265,162.05626390469104
40,4.827670682730924,162.06914328596045
41,4.948112449799196,162.0009144692546
42,5.0685542168674695,161.89720704441078
43,5.188995983935743,161.75912266213402
44,5.309437751004015,161.61235843820876
45,5.429879518072289,161.47203564768304
46,5.550321285140562,161.36022241773944
47,5.670763052208835,161.2824420553794
48,5.791204819277108,161.23273896810142
49,5.911646586345381,161.21540842185675
50,6.032088353413654,161.21128404021607
51,6.152530120481927,161.20637986900635
52,6.2729718875502005,161.18528189766056
53,6.393413654618473,161.15366863411464
54,6.513855421686746,161.0880825586759
55,6.63429718875502,160.99298011332425
56,6.754738955823292,160.87458819365855
57,6.875180722891566,160.73630086969104
58,6.995622489959839,160.566265129526
59,7.116064257028112,160.3976708779222
60,7.236506024096385,160.22180592434452
61,7.356947791164658,160.04696059504928
62,7.4773895582329315,159.86746603806455
63,7.597831325301204,159.70117059813268
64,7.718273092369477,159.5405721088146
65,7.838714859437751,159.38462749288587
66,7.959156626506023,159.2048551949982
67,8.079598393574297,159.02456650216155
68,8.200040160642569,158.82124415419088
69,8.320481927710842,158.58532791514554
70,8.440923694779116,158.3435264943922
71,8.56136546184739,158.06500217848756
72,8.681807228915662,157.76387193939954
73,8.802248995983936,157.44500806526716
74,8.922690763052207,157.09365739196383
75,9.04313253012048,156.73698643200566
76,9.163574297188754,156.3688754107348
77,9.284016064257028,155.98928699956073
78,9.4044578313253,155.59673437585377
79,9.524899598393574,155.20785825223467
80,9.645341365461848,154.8152572395024
81,9.76578313253012,154.42122977582994
82,9.886224899598393,154.02648038368764
83,10.006666666666666,153.62591773343576
84,10.12710843373494,153.23399769072697
85,10.247550200803213,152.84217365026223
86,10.367991967871486,152.45323262885827
87,10.488433734939758,152.064798588259
88,10.608875502008031,151.6867077041396
89,10.729317269076304,151.30823457045446
90,10.849759036144578,150.93258955369896
91,10.970200803212851,150.5591732469492
92,11.090642570281124,150.18667758069287
93,11.211084337349396,149.81910260843097
94,11.33152610441767,149.44936610991763
95,11.451967871485943,149.0723333919038
96,11.572409638554216,148.69342007010812
97,11.69285140562249,148.3096696669443
98,11.813293172690763,147.91972185182
99,11.933734939759036,147.52382046546415
100,12.054176706827308,147.12653450258594
101,12.174618473895581,146.72338587858118
102,12.295060240963855,146.3173603076772
103,12.415502008032128,145.9069588569504
104,12.535943775100401,145.49529465803658
105,12.656385542168675,145.08522791789593
106,12.776827309236946,144.67489296715718
107,12.89726907630522,144.2657675023836
108,13.017710843373493,143.85553846391588
109,13.138152610441766,143.44058724974877
110,13.25859437751004,143.0243041827809
111,13.379036144578313,142.61258898696863
112,13.499477911646585,142.20530317217043
113,13.619919678714858,141.79573268872983
114,13.740361445783131,141.38759515313814
115,13.860803212851405,140.98070834598025
116,13.981244979919678,140.5758490119218
117,14.101686746987951,140.17149551300193
118,14.222128514056225,139.76506657568643
119,14.342570281124496,139.35899019895274
120,14.46301204819277,138.95908076975752
121,14.583453815261043,138.55890721066547
122,14.703895582329316,138.1594900202983
123,14.82433734939759,137.76386782209744
124,14.944779116465863,137.36873182966386
125,15.065220883534135,136.97431174146027
126,15.185662650602408,136.5826329967469
127,15.306104417670682,136.19333589240233
128,15.426546184738955,135.8062912532534
129,15.546987951807228,135.42097141385923
130,15.667429718875502,135.038320481411
131,15.787871485943775,134.65676277240257
132,15.908313253012047,134.27551586164972
133,16.02875502008032,133.89805095610822
134,16.149196787148597,133.52004347772572
135,16.26963855421687,133.1458717868264
136,16.39008032128514,132.77312887976785
137,16.510522088353415,132.40267873696882
138,16.630963855421687,132.03145194705021
139,16.751405622489962,131.66328940884864
140,16.871847389558233,131.29965117252954
141,16.992289156626505,130.93663299651257
142,17.11273092369478,130.5766923759801
143,17.233172690763052,130.21692772456692
144,17.353614457831327,129.86020786202312
145,17.4740562248996,129.50508489137943
146,17.594497991967874,129.14905018333292
147,17.714939759036145,128.79547988926004
148,17.835381526104417,128.4452968729079
