,radius,star_vc
0,0.01,2.4018928204842425
1,0.1304417670682731,28.868265859550426
2,0.2508835341365462,54.94418050027506
3,0.37132530120481927,80.24167790003428
4,0.49176706827309236,104.84021564272493
5,0.6122088353413655,126.73922699488124
6,0.7326506024096385,143.3960067207934
7,0.8530923694779116,154.8957536070827
8,0.9735341365461847,162.66525083563354
9,1.0939759036144578,168.1565906460155
10,1.214417670682731,172.1779688423034
11,1.334859437751004,175.0895212032239
12,1.455301204819277,177.32791917558362
13,1.5757429718875502,178.90032877734993
14,1.6961847389558231,179.94608625709833
15,1.8166265060240963,180.58335101727752
16,1.9370682730923694,180.86761208085662
17,2.057510040160642,180.88048539588743
18,2.1779518072289155,180.67859664343382
19,2.2983935742971884,180.2755502507753
20,2.4188353413654617,179.73658265825028
21,2.5392771084337347,179.06954653808205
22,2.6597188755020076,178.3049812516733
23,2.780160642570281,177.49719685503362
24,2.900602409638554,176.6292082461984
25,3.021044176706827,175.74853872250193
26,3.1414859437751,174.87704770070448
27,3.261927710843373,173.96199664493827
28,3.382369477911646,173.0246998540757
29,3.5028112449799194,172.10103455860772
30,3.6232530120481923,171.1665823807279
31,3.7436947791164656,170.24830110055092
32,3.8641365461847386,169.32938482717853
33,3.9845783132530115,168.4248267378474
34,4.105020080321284,167.53404163561618
35,4.225461847389558,166.68310040026324
36,4.345903614457831,165.8645713427159
37,4.466345381526104,165.06312461462673
38,4.586787148594377,164.30039424497738
39,4.70722891566265,163.57367575577663
40,4.827670682730924,162.87574561208928
41,4.948112449799196,162.21932362294552
42,5.0685542168674695,161.60025784079056
43,5.188995983935743,161.0031596125374
44,5.309437751004015,160.41929649677184
45,5.429879518072289,159.88209189846341
46,5.550321285140562,159.39086268008558
47,5.670763052208835,158.9380577990924
48,5.791204819277108,158.53977644309276
49,5.911646586345381,158.17736522205476
50,6.032088353413654,157.84916798843352
51,6.152530120481927,157.55267354219086
52,6.2729718875502005,157.29327944905225
53,6.393413654618473,157.0586725236778
54,6.513855421686746,156.85120951973542
55,6.63429718875502,156.64552826217465
56,6.754738955823292,156.435733600723
57,6.875180722891566,156.23744956182978
58,6.995622489959839,156.0360166859828
59,7.116064257028112,155.81961761694473
60,7.236506024096385,155.6068199016229
61,7.356947791164658,155.36946680455307
62,7.4773895582329315,155.12238562785757
63,7.597831325301204,154.85325204446815
64,7.718273092369477,154.5875689284954
65,7.838714859437751,154.3265854142021
66,7.959156626506023,154.06356279383104
67,8.079598393574297,153.77952555444264
68,8.200040160642569,153.49216312048293
69,8.320481927710842,153.20148186785912
70,8.440923694779116,152.90874200928238
71,8.56136546184739,152.60869763651573
72,8.681807228915662,152.2976106253071
73,8.802248995983936,151.97945060993823
74,8.922690763052207,151.6663955058518
75,9.04313253012048,151.3480220928536
76,9.163574297188754,151.029960055422
77,9.284016064257028,150.7218211603402
78,9.4044578313253,150.4232274278222
79,9.524899598393574,150.13216781864978
80,9.645341365461848,149.84617551201336
81,9.76578313253012,149.57065976757718
82,9.886224899598393,149.2985689118539
83,10.006666666666666,149.0380760227744
84,10.12710843373494,148.77170213180202
85,10.247550200803213,148.5055966442387
86,10.367991967871486,148.2387265064152
87,10.488433734939758,147.98058457929847
88,10.608875502008031,147.71481440858662
89,10.729317269076304,147.43881676718667
90,10.849759036144578,147.15640050767942
91,10.970200803212851,146.8756923380849
92,11.090642570281124,146.58146705959766
93,11.211084337349396,146.29464452277247
94,11.33152610441767,146.00330306819137
95,11.451967871485943,145.71878149376838
96,11.572409638554216,145.4285082442602
97,11.69285140562249,145.14071521159687
98,11.813293172690763,144.8476912513205
99,11.933734939759036,144.55012278934717
100,12.054176706827308,144.24814594997733
101,12.174618473895581,143.9477654455772
102,12.295060240963855,143.6361954186284
103,12.415502008032128,143.3308688520744
104,12.535943775100401,143.02472509141754
105,12.656385542168675,142.7194212376503
106,12.776827309236946,142.41305213566906
107,12.89726907630522,142.09882805809656
108,13.017710843373493,141.78685477737545
109,13.138152610441766,141.4743416836444
